RETAILER,REGION,CHANNEL,SEGMENT,DATE,SALE
Walmart,Canada,Wholesale,Chocolates,2024-04-05,734028.24
Walmart,Canada,DTC,Chocolates,2024-04-05,634218.63
Walmart,Canada,Wholesale,Chocolates,2024-04-06,872981.22
Walmart,Canada,DTC,Chocolates,2024-04-06,693551.96
Walmart,Canada,Wholesale,Chocolates,2024-04-07,769135.40
Walmart,Canada,DTC,Chocolates,2024-04-07,675300.28
Walmart,Canada,Wholesale,Chocolates,2024-04-08,813872.18
Walmart,Canada,DTC,Chocolates,2024-04-08,663374.38
Walmart,Canada,Wholesale,Chocolates,2024-04-09,765559.36
Walmart,Canada,DTC,Chocolates,2024-04-09,541289.33
Walmart,Canada,Wholesale,Chocolates,2024-04-10,725047.27
Walmart,Canada,DTC,Chocolates,2024-04-10,562053.38
Walmart,Canada,Wholesale,Chocolates,2024-04-11,641630.01
Walmart,Canada,DTC,Chocolates,2024-04-11,686528.89
Walmart,Canada,Wholesale,Chocolates,2024-04-12,718279.48
Walmart,Canada,DTC,Chocolates,2024-04-12,621919.08
Walmart,Canada,Wholesale,Chocolates,2024-04-13,738297.74
Walmart,Canada,DTC,Chocolates,2024-04-13,660776.31
Walmart,Canada,Wholesale,Chocolates,2024-04-14,840950.98
Walmart,Canada,DTC,Chocolates,2024-04-14,710139.96
Walmart,Canada,Wholesale,Chocolates,2024-04-15,611451.68
Walmart,Canada,DTC,Chocolates,2024-04-15,609002.64
Walmart,Canada,Wholesale,Chocolates,2024-04-16,775166.91
Walmart,Canada,DTC,Chocolates,2024-04-16,583218.36
Walmart,Canada,Wholesale,Chocolates,2024-04-17,631914.21
Walmart,Canada,DTC,Chocolates,2024-04-17,595017.57
Walmart,Canada,Wholesale,Chocolates,2024-04-18,724539.44
Walmart,Canada,DTC,Chocolates,2024-04-18,688251.09
Walmart,Canada,Wholesale,Chocolates,2024-04-19,800241.86
Walmart,Canada,DTC,Chocolates,2024-04-19,654467.16
Walmart,Canada,Wholesale,Chocolates,2024-04-20,972522.53
Walmart,Canada,DTC,Chocolates,2024-04-20,746073.80
Walmart,Canada,Wholesale,Chocolates,2024-04-21,770585.05
Walmart,Canada,DTC,Chocolates,2024-04-21,779832.04
Walmart,Canada,Wholesale,Chocolates,2024-04-22,748763.70
Walmart,Canada,DTC,Chocolates,2024-04-22,713839.37
Walmart,Canada,Wholesale,Chocolates,2024-04-23,664698.72
Walmart,Canada,DTC,Chocolates,2024-04-23,535967.83
Walmart,Canada,Wholesale,Chocolates,2024-04-24,682652.48
Walmart,Canada,DTC,Chocolates,2024-04-24,552361.88
Walmart,Canada,Wholesale,Chocolates,2024-04-25,789075.69
Walmart,Canada,DTC,Chocolates,2024-04-25,679057.54
Walmart,Canada,Wholesale,Chocolates,2024-04-26,738987.17
Walmart,Canada,DTC,Chocolates,2024-04-26,540810.67
Walmart,Canada,Wholesale,Chocolates,2024-04-27,892630.12
Walmart,Canada,DTC,Chocolates,2024-04-27,746869.76
Walmart,Canada,Wholesale,Chocolates,2024-04-28,788100.58
Walmart,Canada,DTC,Chocolates,2024-04-28,778261.18
Walmart,Canada,Wholesale,Chocolates,2024-04-29,738789.11
Walmart,Canada,DTC,Chocolates,2024-04-29,539992.44
Walmart,Canada,Wholesale,Chocolates,2024-04-30,792228.81
Walmart,Canada,DTC,Chocolates,2024-04-30,677320.91
Walmart,Canada,Wholesale,Chocolates,2024-05-01,782233.03
Walmart,Canada,DTC,Chocolates,2024-05-01,563507.09
Walmart,Canada,Wholesale,Chocolates,2024-05-02,807441.04
Walmart,Canada,DTC,Chocolates,2024-05-02,657088.06
Walmart,Canada,Wholesale,Chocolates,2024-05-03,696397.55
Walmart,Canada,DTC,Chocolates,2024-05-03,587470.75
Walmart,Canada,Wholesale,Chocolates,2024-05-04,830469.20
Walmart,Canada,DTC,Chocolates,2024-05-04,646728.67
Walmart,Canada,Wholesale,Chocolates,2024-05-05,754746.43
Walmart,Canada,DTC,Chocolates,2024-05-05,731388.06
Walmart,Canada,Wholesale,Chocolates,2024-05-06,665028.20
Walmart,Canada,DTC,Chocolates,2024-05-06,586165.90
Walmart,Canada,Wholesale,Chocolates,2024-05-07,709894.82
Walmart,Canada,DTC,Chocolates,2024-05-07,571247.00
Walmart,Canada,Wholesale,Chocolates,2024-05-08,795058.70
Walmart,Canada,DTC,Chocolates,2024-05-08,556170.77
Walmart,Canada,Wholesale,Chocolates,2024-05-09,617434.18
Walmart,Canada,DTC,Chocolates,2024-05-09,617387.70
Walmart,Canada,Wholesale,Chocolates,2024-05-10,785882.75
Walmart,Canada,DTC,Chocolates,2024-05-10,554328.31
Walmart,Canada,Wholesale,Chocolates,2024-05-11,895682.80
Walmart,Canada,DTC,Chocolates,2024-05-11,773282.67
Walmart,Canada,Wholesale,Chocolates,2024-05-12,737830.85
Walmart,Canada,DTC,Chocolates,2024-05-12,674550.79
Walmart,Canada,Wholesale,Chocolates,2024-05-13,781034.83
Walmart,Canada,DTC,Chocolates,2024-05-13,672899.32
Walmart,Canada,Wholesale,Chocolates,2024-05-14,688154.03
Walmart,Canada,DTC,Chocolates,2024-05-14,660154.16
Walmart,Canada,Wholesale,Chocolates,2024-05-15,717741.95
Walmart,Canada,DTC,Chocolates,2024-05-15,649948.15
Walmart,Canada,Wholesale,Chocolates,2024-05-16,640436.28
Walmart,Canada,DTC,Chocolates,2024-05-16,677186.68
Walmart,Canada,Wholesale,Chocolates,2024-05-17,692580.91
Walmart,Canada,DTC,Chocolates,2024-05-17,657787.60
Walmart,Canada,Wholesale,Chocolates,2024-05-18,916689.94
Walmart,Canada,DTC,Chocolates,2024-05-18,707755.60
Walmart,Canada,Wholesale,Chocolates,2024-05-19,908904.75
Walmart,Canada,DTC,Chocolates,2024-05-19,805183.70
Walmart,Canada,Wholesale,Chocolates,2024-05-20,787542.38
Walmart,Canada,DTC,Chocolates,2024-05-20,668105.15
Walmart,Canada,Wholesale,Chocolates,2024-05-21,689308.63
Walmart,Canada,DTC,Chocolates,2024-05-21,606008.76
Walmart,Canada,Wholesale,Chocolates,2024-05-22,742607.93
Walmart,Canada,DTC,Chocolates,2024-05-22,645580.16
Walmart,Canada,Wholesale,Chocolates,2024-05-23,610752.96
Walmart,Canada,DTC,Chocolates,2024-05-23,654192.03
Walmart,Canada,Wholesale,Chocolates,2024-05-24,613130.34
Walmart,Canada,DTC,Chocolates,2024-05-24,655817.18
Walmart,Canada,Wholesale,Chocolates,2024-05-25,768372.36
Walmart,Canada,DTC,Chocolates,2024-05-25,812639.73
Walmart,Canada,Wholesale,Chocolates,2024-05-26,956095.93
Walmart,Canada,DTC,Chocolates,2024-05-26,619845.87
Walmart,Canada,Wholesale,Chocolates,2024-05-27,806587.53
Walmart,Canada,DTC,Chocolates,2024-05-27,536694.06
Walmart,Canada,Wholesale,Chocolates,2024-05-28,741444.16
Walmart,Canada,DTC,Chocolates,2024-05-28,555417.25
Walmart,Canada,Wholesale,Chocolates,2024-05-29,719956.83
Walmart,Canada,DTC,Chocolates,2024-05-29,659176.69
Walmart,Canada,Wholesale,Chocolates,2024-05-30,804570.57
Walmart,Canada,DTC,Chocolates,2024-05-30,587667.07
Walmart,Canada,Wholesale,Chocolates,2024-05-31,760378.15
Walmart,Canada,DTC,Chocolates,2024-05-31,602735.06
Walmart,Canada,Wholesale,Chocolates,2024-06-01,1002737.85
Walmart,Canada,DTC,Chocolates,2024-06-01,725268.43
Walmart,Canada,Wholesale,Chocolates,2024-06-02,983818.23
Walmart,Canada,DTC,Chocolates,2024-06-02,718234.72
Walmart,Canada,Wholesale,Chocolates,2024-06-03,732968.84
Walmart,Canada,DTC,Chocolates,2024-06-03,694654.77
Walmart,Canada,Wholesale,Chocolates,2024-06-04,650376.81
Walmart,Canada,DTC,Chocolates,2024-06-04,545650.50
Walmart,Canada,Wholesale,Chocolates,2024-06-05,680457.43
Walmart,Canada,DTC,Chocolates,2024-06-05,678421.70
Walmart,Canada,Wholesale,Chocolates,2024-06-06,648159.01
Walmart,Canada,DTC,Chocolates,2024-06-06,599085.92
Walmart,Canada,Wholesale,Chocolates,2024-06-07,768748.05
Walmart,Canada,DTC,Chocolates,2024-06-07,689952.60
Walmart,Canada,Wholesale,Chocolates,2024-06-08,786921.52
Walmart,Canada,DTC,Chocolates,2024-06-08,742429.39
Walmart,Canada,Wholesale,Chocolates,2024-06-09,783479.25
Walmart,Canada,DTC,Chocolates,2024-06-09,657309.39
Walmart,Canada,Wholesale,Chocolates,2024-06-10,818527.33
Walmart,Canada,DTC,Chocolates,2024-06-10,617825.25
Walmart,Canada,Wholesale,Chocolates,2024-06-11,758073.92
Walmart,Canada,DTC,Chocolates,2024-06-11,601723.43
Walmart,Canada,Wholesale,Chocolates,2024-06-12,783800.34
Walmart,Canada,DTC,Chocolates,2024-06-12,572077.06
Walmart,Canada,Wholesale,Chocolates,2024-06-13,790497.87
Walmart,Canada,DTC,Chocolates,2024-06-13,559729.56
Walmart,Canada,Wholesale,Chocolates,2024-06-14,859806.12
Walmart,Canada,DTC,Chocolates,2024-06-14,697433.87
Walmart,Canada,Wholesale,Chocolates,2024-06-15,773338.94
Walmart,Canada,DTC,Chocolates,2024-06-15,783968.02
Walmart,Canada,Wholesale,Chocolates,2024-06-16,949009.63
Walmart,Canada,DTC,Chocolates,2024-06-16,865103.63
Walmart,Canada,Wholesale,Chocolates,2024-06-17,777706.01
Walmart,Canada,DTC,Chocolates,2024-06-17,661368.65
Walmart,Canada,Wholesale,Chocolates,2024-06-18,835296.85
Walmart,Canada,DTC,Chocolates,2024-06-18,703058.73
Walmart,Canada,Wholesale,Chocolates,2024-06-19,675132.36
Walmart,Canada,DTC,Chocolates,2024-06-19,562781.25
Walmart,Canada,Wholesale,Chocolates,2024-06-20,861552.66
Walmart,Canada,DTC,Chocolates,2024-06-20,716088.82
Walmart,Canada,Wholesale,Chocolates,2024-06-21,807833.93
Walmart,Canada,DTC,Chocolates,2024-06-21,618618.57
Walmart,Canada,Wholesale,Chocolates,2024-06-22,876147.53
Walmart,Canada,DTC,Chocolates,2024-06-22,833429.46
Walmart,Canada,Wholesale,Chocolates,2024-06-23,815606.59
Walmart,Canada,DTC,Chocolates,2024-06-23,811512.58
Walmart,Canada,Wholesale,Chocolates,2024-06-24,821945.69
Walmart,Canada,DTC,Chocolates,2024-06-24,675602.36
Walmart,Canada,Wholesale,Chocolates,2024-06-25,815975.06
Walmart,Canada,DTC,Chocolates,2024-06-25,634319.15
Walmart,Canada,Wholesale,Chocolates,2024-06-26,686186.70
Walmart,Canada,DTC,Chocolates,2024-06-26,687942.91
Walmart,Canada,Wholesale,Chocolates,2024-06-27,684847.15
Walmart,Canada,DTC,Chocolates,2024-06-27,659260.97
Walmart,Canada,Wholesale,Chocolates,2024-06-28,745083.13
Walmart,Canada,DTC,Chocolates,2024-06-28,719774.92
Walmart,Canada,Wholesale,Chocolates,2024-06-29,955119.44
Walmart,Canada,DTC,Chocolates,2024-06-29,812428.81
Walmart,Canada,Wholesale,Chocolates,2024-06-30,981305.79
Walmart,Canada,DTC,Chocolates,2024-06-30,693484.57
Walmart,Canada,Wholesale,Chocolates,2024-07-01,760943.97
Walmart,Canada,DTC,Chocolates,2024-07-01,648960.77
Walmart,Canada,Wholesale,Chocolates,2024-07-02,834277.42
Walmart,Canada,DTC,Chocolates,2024-07-02,553452.95
Walmart,Canada,Wholesale,Chocolates,2024-07-03,636366.86
Walmart,Canada,DTC,Chocolates,2024-07-03,632225.61
Walmart,Canada,Wholesale,Chocolates,2024-07-04,645397.14
Walmart,Canada,DTC,Chocolates,2024-07-04,644730.79
Walmart,Canada,Wholesale,Chocolates,2024-07-05,810124.42
Walmart,Canada,DTC,Chocolates,2024-07-05,669277.37
Walmart,Canada,Wholesale,Chocolates,2024-07-06,859807.51
Walmart,Canada,DTC,Chocolates,2024-07-06,818590.74
Walmart,Canada,Wholesale,Chocolates,2024-07-07,1002385.38
Walmart,Canada,DTC,Chocolates,2024-07-07,747296.23
Walmart,Canada,Wholesale,Chocolates,2024-07-08,729257.04
Walmart,Canada,DTC,Chocolates,2024-07-08,595885.42
Walmart,Canada,Wholesale,Chocolates,2024-07-09,776425.77
Walmart,Canada,DTC,Chocolates,2024-07-09,575838.80
Walmart,Canada,Wholesale,Chocolates,2024-07-10,691765.87
Walmart,Canada,DTC,Chocolates,2024-07-10,715961.63
Walmart,Canada,Wholesale,Chocolates,2024-07-11,724843.64
Walmart,Canada,DTC,Chocolates,2024-07-11,674166.16
Walmart,Canada,Wholesale,Chocolates,2024-07-12,809180.59
Walmart,Canada,DTC,Chocolates,2024-07-12,712744.46
Walmart,Canada,Wholesale,Chocolates,2024-07-13,869878.03
Walmart,Canada,DTC,Chocolates,2024-07-13,722564.14
Walmart,Canada,Wholesale,Chocolates,2024-07-14,958645.16
Walmart,Canada,DTC,Chocolates,2024-07-14,851541.05
Walmart,Canada,Wholesale,Chocolates,2024-07-15,829804.23
Walmart,Canada,DTC,Chocolates,2024-07-15,719533.20
Walmart,Canada,Wholesale,Chocolates,2024-07-16,641570.56
Walmart,Canada,DTC,Chocolates,2024-07-16,577182.40
Walmart,Canada,Wholesale,Chocolates,2024-07-17,805993.27
Walmart,Canada,DTC,Chocolates,2024-07-17,658402.01
Walmart,Canada,Wholesale,Chocolates,2024-07-18,702196.38
Walmart,Canada,DTC,Chocolates,2024-07-18,680548.25
Walmart,Canada,Wholesale,Chocolates,2024-07-19,724472.87
Walmart,Canada,DTC,Chocolates,2024-07-19,661846.75
Walmart,Canada,Wholesale,Chocolates,2024-07-20,968508.79
Walmart,Canada,DTC,Chocolates,2024-07-20,719223.97
Walmart,Canada,Wholesale,Chocolates,2024-07-21,1005081.15
Walmart,Canada,DTC,Chocolates,2024-07-21,783283.66
Walmart,Canada,Wholesale,Chocolates,2024-07-22,798786.22
Walmart,Canada,DTC,Chocolates,2024-07-22,709043.33
Walmart,Canada,Wholesale,Chocolates,2024-07-23,704314.04
Walmart,Canada,DTC,Chocolates,2024-07-23,586407.49
Walmart,Canada,Wholesale,Chocolates,2024-07-24,660989.67
Walmart,Canada,DTC,Chocolates,2024-07-24,695645.93
Walmart,Canada,Wholesale,Chocolates,2024-07-25,727693.27
Walmart,Canada,DTC,Chocolates,2024-07-25,544365.69
Walmart,Canada,Wholesale,Chocolates,2024-07-26,806442.27
Walmart,Canada,DTC,Chocolates,2024-07-26,682539.06
Walmart,Canada,Wholesale,Chocolates,2024-07-27,949840.24
Walmart,Canada,DTC,Chocolates,2024-07-27,855021.54
Walmart,Canada,Wholesale,Chocolates,2024-07-28,918244.95
Walmart,Canada,DTC,Chocolates,2024-07-28,712633.05
Walmart,Canada,Wholesale,Chocolates,2024-07-29,806495.71
Walmart,Canada,DTC,Chocolates,2024-07-29,597756.74
Walmart,Canada,Wholesale,Chocolates,2024-07-30,707420.21
Walmart,Canada,DTC,Chocolates,2024-07-30,582254.76
Walmart,Canada,Wholesale,Chocolates,2024-07-31,733357.35
Walmart,Canada,DTC,Chocolates,2024-07-31,627066.06
Walmart,Canada,Wholesale,Chocolates,2024-08-01,1379989.29
Walmart,Canada,DTC,Chocolates,2024-08-01,1155706.50
Walmart,Canada,Wholesale,Chocolates,2024-08-02,1176976.46
Walmart,Canada,DTC,Chocolates,2024-08-02,1137870.74
Walmart,Canada,Wholesale,Chocolates,2024-08-03,1641829.33
Walmart,Canada,DTC,Chocolates,2024-08-03,1069870.66
Walmart,Canada,Wholesale,Chocolates,2024-08-04,1387285.29
Walmart,Canada,DTC,Chocolates,2024-08-04,1270005.67
Walmart,Canada,Wholesale,Chocolates,2024-08-05,1245090.56
Walmart,Canada,DTC,Chocolates,2024-08-05,1009716.26
Walmart,Canada,Wholesale,Chocolates,2024-08-06,1236774.61
Walmart,Canada,DTC,Chocolates,2024-08-06,1082195.68
Walmart,Canada,Wholesale,Chocolates,2024-08-07,1186926.44
Walmart,Canada,DTC,Chocolates,2024-08-07,998925.84
Walmart,Canada,Wholesale,Chocolates,2024-08-08,1290862.91
Walmart,Canada,DTC,Chocolates,2024-08-08,1024018.72
Walmart,Canada,Wholesale,Chocolates,2024-08-09,1043837.22
Walmart,Canada,DTC,Chocolates,2024-08-09,1172884.48
Walmart,Canada,Wholesale,Chocolates,2024-08-10,1399021.16
Walmart,Canada,DTC,Chocolates,2024-08-10,1059445.18
Walmart,Canada,Wholesale,Chocolates,2024-08-11,1454731.42
Walmart,Canada,DTC,Chocolates,2024-08-11,1115886.43
Walmart,Canada,Wholesale,Chocolates,2024-08-12,1073544.04
Walmart,Canada,DTC,Chocolates,2024-08-12,944098.18
Walmart,Canada,Wholesale,Chocolates,2024-08-13,1273210.02
Walmart,Canada,DTC,Chocolates,2024-08-13,1136534.52
Walmart,Canada,Wholesale,Chocolates,2024-08-14,1304196.25
Walmart,Canada,DTC,Chocolates,2024-08-14,900907.27
Walmart,Canada,Wholesale,Chocolates,2024-08-15,1099045.38
Walmart,Canada,DTC,Chocolates,2024-08-15,1081084.72
Walmart,Canada,Wholesale,Chocolates,2024-08-16,1152420.50
Walmart,Canada,DTC,Chocolates,2024-08-16,1151571.99
Walmart,Canada,Wholesale,Chocolates,2024-08-17,1390866.02
Walmart,Canada,DTC,Chocolates,2024-08-17,1368150.44
Walmart,Canada,Wholesale,Chocolates,2024-08-18,1418054.26
Walmart,Canada,DTC,Chocolates,2024-08-18,1110294.22
Walmart,Canada,Wholesale,Chocolates,2024-08-19,1092768.85
Walmart,Canada,DTC,Chocolates,2024-08-19,929236.20
Walmart,Canada,Wholesale,Chocolates,2024-08-20,1289078.95
Walmart,Canada,DTC,Chocolates,2024-08-20,1045888.12
Walmart,Canada,Wholesale,Chocolates,2024-08-21,1158016.03
Walmart,Canada,DTC,Chocolates,2024-08-21,943843.68
Walmart,Canada,Wholesale,Chocolates,2024-08-22,1233694.16
Walmart,Canada,DTC,Chocolates,2024-08-22,993940.17
Walmart,Canada,Wholesale,Chocolates,2024-08-23,1209433.10
Walmart,Canada,DTC,Chocolates,2024-08-23,1114700.43
Walmart,Canada,Wholesale,Chocolates,2024-08-24,1274779.53
Walmart,Canada,DTC,Chocolates,2024-08-24,1160022.70
Walmart,Canada,Wholesale,Chocolates,2024-08-25,1228797.69
Walmart,Canada,DTC,Chocolates,2024-08-25,1164085.60
Walmart,Canada,Wholesale,Chocolates,2024-08-26,1365788.89
Walmart,Canada,DTC,Chocolates,2024-08-26,984475.53
Walmart,Canada,Wholesale,Chocolates,2024-08-27,1359940.06
Walmart,Canada,DTC,Chocolates,2024-08-27,976513.71
Walmart,Canada,Wholesale,Chocolates,2024-08-28,1091879.45
Walmart,Canada,DTC,Chocolates,2024-08-28,1106678.36
Walmart,Canada,Wholesale,Chocolates,2024-08-29,1297193.50
Walmart,Canada,DTC,Chocolates,2024-08-29,1112579.83
Walmart,Canada,Wholesale,Chocolates,2024-08-30,1127565.99
Walmart,Canada,DTC,Chocolates,2024-08-30,993587.78
Walmart,Canada,Wholesale,Chocolates,2024-08-31,1418412.64
Walmart,Canada,DTC,Chocolates,2024-08-31,1164770.42
Walmart,Canada,Wholesale,Chocolates,2024-09-01,1369931.76
Walmart,Canada,DTC,Chocolates,2024-09-01,1123845.55
Walmart,Canada,Wholesale,Chocolates,2024-09-02,1043108.54
Walmart,Canada,DTC,Chocolates,2024-09-02,854603.07
Walmart,Canada,Wholesale,Chocolates,2024-09-03,1272699.18
Walmart,Canada,DTC,Chocolates,2024-09-03,929565.53
Walmart,Canada,Wholesale,Chocolates,2024-09-04,1168395.08
Walmart,Canada,DTC,Chocolates,2024-09-04,955306.68
Walmart,Canada,Wholesale,Chocolates,2024-09-05,1038862.84
Walmart,Canada,DTC,Chocolates,2024-09-05,921173.55
Walmart,Canada,Wholesale,Chocolates,2024-09-06,1254360.46
Walmart,Canada,DTC,Chocolates,2024-09-06,988833.62
Walmart,Canada,Wholesale,Chocolates,2024-09-07,1349352.74
Walmart,Canada,DTC,Chocolates,2024-09-07,1016148.33
Walmart,Canada,Wholesale,Chocolates,2024-09-08,1416622.19
Walmart,Canada,DTC,Chocolates,2024-09-08,1119809.44
Walmart,Canada,Wholesale,Chocolates,2024-09-09,1058216.57
Walmart,Canada,DTC,Chocolates,2024-09-09,946275.67
Walmart,Canada,Wholesale,Chocolates,2024-09-10,1068534.90
Walmart,Canada,DTC,Chocolates,2024-09-10,902023.56
Walmart,Canada,Wholesale,Chocolates,2024-09-11,978344.17
Walmart,Canada,DTC,Chocolates,2024-09-11,870784.80
Walmart,Canada,Wholesale,Chocolates,2024-09-12,1236839.74
Walmart,Canada,DTC,Chocolates,2024-09-12,987179.83
Walmart,Canada,Wholesale,Chocolates,2024-09-13,1145043.06
Walmart,Canada,DTC,Chocolates,2024-09-13,990720.36
Walmart,Canada,Wholesale,Chocolates,2024-09-14,1541729.52
Walmart,Canada,DTC,Chocolates,2024-09-14,1064123.10
Walmart,Canada,Wholesale,Chocolates,2024-09-15,1331766.08
Walmart,Canada,DTC,Chocolates,2024-09-15,1297680.54
Walmart,Canada,Wholesale,Chocolates,2024-09-16,1137571.60
Walmart,Canada,DTC,Chocolates,2024-09-16,919650.41
Walmart,Canada,Wholesale,Chocolates,2024-09-17,1191319.87
Walmart,Canada,DTC,Chocolates,2024-09-17,914350.85
Walmart,Canada,Wholesale,Chocolates,2024-09-18,1236761.03
Walmart,Canada,DTC,Chocolates,2024-09-18,1079007.08
Walmart,Canada,Wholesale,Chocolates,2024-09-19,1122115.08
Walmart,Canada,DTC,Chocolates,2024-09-19,1031132.05
Walmart,Canada,Wholesale,Chocolates,2024-09-20,1210352.19
Walmart,Canada,DTC,Chocolates,2024-09-20,1098890.62
Walmart,Canada,Wholesale,Chocolates,2024-09-21,1265120.12
Walmart,Canada,DTC,Chocolates,2024-09-21,1156933.77
Walmart,Canada,Wholesale,Chocolates,2024-09-22,1157117.99
Walmart,Canada,DTC,Chocolates,2024-09-22,1214889.68
Walmart,Canada,Wholesale,Chocolates,2024-09-23,1130866.14
Walmart,Canada,DTC,Chocolates,2024-09-23,1137399.74
Walmart,Canada,Wholesale,Chocolates,2024-09-24,1175570.43
Walmart,Canada,DTC,Chocolates,2024-09-24,1026110.13
Walmart,Canada,Wholesale,Chocolates,2024-09-25,1154680.75
Walmart,Canada,DTC,Chocolates,2024-09-25,1069928.65
Walmart,Canada,Wholesale,Chocolates,2024-09-26,1261639.21
Walmart,Canada,DTC,Chocolates,2024-09-26,1013027.83
Walmart,Canada,Wholesale,Chocolates,2024-09-27,1153655.87
Walmart,Canada,DTC,Chocolates,2024-09-27,946721.23
Walmart,Canada,Wholesale,Chocolates,2024-09-28,1539318.93
Walmart,Canada,DTC,Chocolates,2024-09-28,1368219.64
Walmart,Canada,Wholesale,Chocolates,2024-09-29,1495127.22
Walmart,Canada,DTC,Chocolates,2024-09-29,1125729.89
Walmart,Canada,Wholesale,Chocolates,2024-09-30,1052706.74
Walmart,Canada,DTC,Chocolates,2024-09-30,1071704.81
Walmart,Canada,Wholesale,Chocolates,2024-10-01,787337.78
Walmart,Canada,DTC,Chocolates,2024-10-01,714127.35
Walmart,Canada,Wholesale,Chocolates,2024-10-02,819778.55
Walmart,Canada,DTC,Chocolates,2024-10-02,716012.63
Walmart,Canada,Wholesale,Chocolates,2024-10-03,777940.31
Walmart,Canada,DTC,Chocolates,2024-10-03,572080.71
Walmart,Canada,Wholesale,Chocolates,2024-10-04,837933.38
Walmart,Canada,DTC,Chocolates,2024-10-04,628863.19
Walmart,Canada,Wholesale,Chocolates,2024-10-05,855557.85
Walmart,Canada,DTC,Chocolates,2024-10-05,690038.17
Walmart,Canada,Wholesale,Chocolates,2024-10-06,965319.86
Walmart,Canada,DTC,Chocolates,2024-10-06,840627.39
Walmart,Canada,Wholesale,Chocolates,2024-10-07,719929.11
Walmart,Canada,DTC,Chocolates,2024-10-07,659031.09
Walmart,Canada,Wholesale,Chocolates,2024-10-08,683630.33
Walmart,Canada,DTC,Chocolates,2024-10-08,569985.98
Walmart,Canada,Wholesale,Chocolates,2024-10-09,823285.58
Walmart,Canada,DTC,Chocolates,2024-10-09,744374.63
Walmart,Canada,Wholesale,Chocolates,2024-10-10,740187.13
Walmart,Canada,DTC,Chocolates,2024-10-10,752565.35
Walmart,Canada,Wholesale,Chocolates,2024-10-11,687032.45
Walmart,Canada,DTC,Chocolates,2024-10-11,621709.72
Walmart,Canada,Wholesale,Chocolates,2024-10-12,899766.66
Walmart,Canada,DTC,Chocolates,2024-10-12,793171.10
Walmart,Canada,Wholesale,Chocolates,2024-10-13,869666.40
Walmart,Canada,DTC,Chocolates,2024-10-13,787394.63
Walmart,Canada,Wholesale,Chocolates,2024-10-14,739318.44
Walmart,Canada,DTC,Chocolates,2024-10-14,603420.21
Walmart,Canada,Wholesale,Chocolates,2024-10-15,660644.23
Walmart,Canada,DTC,Chocolates,2024-10-15,607806.26
Walmart,Canada,Wholesale,Chocolates,2024-10-16,692715.11
Walmart,Canada,DTC,Chocolates,2024-10-16,712279.26
Walmart,Canada,Wholesale,Chocolates,2024-10-17,887240.77
Walmart,Canada,DTC,Chocolates,2024-10-17,672808.05
Walmart,Canada,Wholesale,Chocolates,2024-10-18,817775.62
Walmart,Canada,DTC,Chocolates,2024-10-18,628376.60
Walmart,Canada,Wholesale,Chocolates,2024-10-19,1018343.45
Walmart,Canada,DTC,Chocolates,2024-10-19,685443.81
Walmart,Canada,Wholesale,Chocolates,2024-10-20,810405.33
Walmart,Canada,DTC,Chocolates,2024-10-20,684080.01
Walmart,Canada,Wholesale,Chocolates,2024-10-21,762331.53
Walmart,Canada,DTC,Chocolates,2024-10-21,736848.28
Walmart,Canada,Wholesale,Chocolates,2024-10-22,827129.57
Walmart,Canada,DTC,Chocolates,2024-10-22,690035.36
Walmart,Canada,Wholesale,Chocolates,2024-10-23,800857.35
Walmart,Canada,DTC,Chocolates,2024-10-23,678397.10
Walmart,Canada,Wholesale,Chocolates,2024-10-24,786890.31
Walmart,Canada,DTC,Chocolates,2024-10-24,686048.73
Walmart,Canada,Wholesale,Chocolates,2024-10-25,809659.16
Walmart,Canada,DTC,Chocolates,2024-10-25,729380.08
Walmart,Canada,Wholesale,Chocolates,2024-10-26,943916.88
Walmart,Canada,DTC,Chocolates,2024-10-26,692887.09
Walmart,Canada,Wholesale,Chocolates,2024-10-27,970449.20
Walmart,Canada,DTC,Chocolates,2024-10-27,690605.54
Walmart,Canada,Wholesale,Chocolates,2024-10-28,807050.23
Walmart,Canada,DTC,Chocolates,2024-10-28,667416.05
Walmart,Canada,Wholesale,Chocolates,2024-10-29,700721.83
Walmart,Canada,DTC,Chocolates,2024-10-29,639997.30
Walmart,Canada,Wholesale,Chocolates,2024-10-30,725237.83
Walmart,Canada,DTC,Chocolates,2024-10-30,683100.33
Walmart,Canada,Wholesale,Chocolates,2024-10-31,764497.76
Walmart,Canada,DTC,Chocolates,2024-10-31,711037.99
Walmart,Canada,Wholesale,Chocolates,2024-11-01,1209012.26
Walmart,Canada,DTC,Chocolates,2024-11-01,1112234.06
Walmart,Canada,Wholesale,Chocolates,2024-11-02,1725837.98
Walmart,Canada,DTC,Chocolates,2024-11-02,1599185.49
Walmart,Canada,Wholesale,Chocolates,2024-11-03,1640988.63
Walmart,Canada,DTC,Chocolates,2024-11-03,1256802.41
Walmart,Canada,Wholesale,Chocolates,2024-11-04,1491666.30
Walmart,Canada,DTC,Chocolates,2024-11-04,1095295.15
Walmart,Canada,Wholesale,Chocolates,2024-11-05,1369678.85
Walmart,Canada,DTC,Chocolates,2024-11-05,1285387.64
Walmart,Canada,Wholesale,Chocolates,2024-11-06,1415770.47
Walmart,Canada,DTC,Chocolates,2024-11-06,1382516.24
