R_ID,CHANNEL,SEGMENT,DATE,SALE
MT001,Wholesale,Gift Sets,8/13/2024,86365.25
MT001,DTC,Gift Sets,8/13/2024,74124.86
MT001,Wholesale,Gift Sets,8/14/2024,90125.78
MT001,DTC,Gift Sets,8/14/2024,71242.43
MT001,Wholesale,Gift Sets,8/15/2024,85624.94
MT001,DTC,Gift Sets,8/15/2024,58678.9
MT001,Wholesale,Gift Sets,8/16/2024,91742.41
MT001,DTC,Gift Sets,8/16/2024,59233.41
MT001,Wholesale,Gift Sets,8/17/2024,92827.61
MT001,DTC,Gift Sets,8/17/2024,71961.54
MT001,Wholesale,Gift Sets,8/18/2024,87188.81
MT001,DTC,Gift Sets,8/18/2024,79244.14
MT001,Wholesale,Gift Sets,8/19/2024,80296.65
MT001,DTC,Gift Sets,8/19/2024,66232.36
MT001,Wholesale,Gift Sets,8/20/2024,90816.86
MT001,DTC,Gift Sets,8/20/2024,67421.5
MT001,Wholesale,Gift Sets,8/21/2024,81729.47
MT001,DTC,Gift Sets,8/21/2024,58749.5
MT001,Wholesale,Gift Sets,8/22/2024,80886.54
MT001,DTC,Gift Sets,8/22/2024,62614.02
MT001,Wholesale,Gift Sets,8/23/2024,74942.36
MT001,DTC,Gift Sets,8/23/2024,55988.45
MT001,Wholesale,Gift Sets,8/24/2024,93203.83
MT001,DTC,Gift Sets,8/24/2024,81419.16
MT001,Wholesale,Gift Sets,8/25/2024,95022.17
MT001,DTC,Gift Sets,8/25/2024,67996.79
MT001,Wholesale,Gift Sets,8/26/2024,79868.38
MT001,DTC,Gift Sets,8/26/2024,68935.65
MT001,Wholesale,Gift Sets,8/27/2024,89867.96
MT001,DTC,Gift Sets,8/27/2024,62504.06
MT001,Wholesale,Gift Sets,8/28/2024,72581.22
MT001,DTC,Gift Sets,8/28/2024,68068.33
MT001,Wholesale,Gift Sets,8/29/2024,93042.44
MT001,DTC,Gift Sets,8/29/2024,58869.2
MT001,Wholesale,Gift Sets,8/30/2024,72536.98
MT001,DTC,Gift Sets,8/30/2024,64900.1
MT001,Wholesale,Gift Sets,8/31/2024,93729.73
MT001,DTC,Gift Sets,8/31/2024,86762.69
MT001,Wholesale,Gift Sets,9/1/2024,93544.47
MT001,DTC,Gift Sets,9/1/2024,82027.14
MT001,Wholesale,Gift Sets,9/2/2024,80792.2
MT001,DTC,Gift Sets,9/2/2024,62691.47
MT001,Wholesale,Gift Sets,9/3/2024,73086.72
MT001,DTC,Gift Sets,9/3/2024,67966.66
MT001,Wholesale,Gift Sets,9/4/2024,87494.57
MT001,DTC,Gift Sets,9/4/2024,58905.65
MT001,Wholesale,Gift Sets,9/5/2024,82627.82
MT001,DTC,Gift Sets,9/5/2024,58755.13
MT001,Wholesale,Gift Sets,9/6/2024,71518.22
MT001,DTC,Gift Sets,9/6/2024,72603.55
MT001,Wholesale,Gift Sets,9/7/2024,105635.3
MT001,DTC,Gift Sets,9/7/2024,82581.24
MT001,Wholesale,Gift Sets,9/8/2024,85467.17
MT001,DTC,Gift Sets,9/8/2024,67505.81
MT001,Wholesale,Gift Sets,9/9/2024,81840.35
MT001,DTC,Gift Sets,9/9/2024,64731.87
MT001,Wholesale,Gift Sets,9/10/2024,85650.85
MT001,DTC,Gift Sets,9/10/2024,58832.36
MT001,Wholesale,Gift Sets,9/11/2024,69096.75
MT001,DTC,Gift Sets,9/11/2024,54186.35
MT001,Wholesale,Gift Sets,9/12/2024,78205.16
MT001,DTC,Gift Sets,9/12/2024,69223.08
MT001,Wholesale,Gift Sets,9/13/2024,87886.92
MT001,DTC,Gift Sets,9/13/2024,61133.93
MT001,Wholesale,Gift Sets,9/14/2024,84574.5
MT001,DTC,Gift Sets,9/14/2024,66899
MT001,Wholesale,Gift Sets,9/15/2024,103273.88
MT001,DTC,Gift Sets,9/15/2024,75038.89
MT001,Wholesale,Gift Sets,9/16/2024,70482.84
MT001,DTC,Gift Sets,9/16/2024,56355.3
MT001,Wholesale,Gift Sets,9/17/2024,73449.46
MT001,DTC,Gift Sets,9/17/2024,61239.26
MT001,Wholesale,Gift Sets,9/18/2024,79330.75
MT001,DTC,Gift Sets,9/18/2024,54391.97
MT001,Wholesale,Gift Sets,9/19/2024,67911.41
MT001,DTC,Gift Sets,9/19/2024,67055.51
MT001,Wholesale,Gift Sets,9/20/2024,83620.56
MT001,DTC,Gift Sets,9/20/2024,62049.37
MT001,Wholesale,Gift Sets,9/21/2024,105566.13
MT001,DTC,Gift Sets,9/21/2024,86374.81
MT001,Wholesale,Gift Sets,9/22/2024,109066.61
MT001,DTC,Gift Sets,9/22/2024,71558.39
MT001,Wholesale,Gift Sets,9/23/2024,78937.32
MT001,DTC,Gift Sets,9/23/2024,72646.42
MT001,Wholesale,Gift Sets,9/24/2024,88331.7
MT001,DTC,Gift Sets,9/24/2024,72714.92
MT001,Wholesale,Gift Sets,9/25/2024,77230.62
MT001,DTC,Gift Sets,9/25/2024,63481.25
MT001,Wholesale,Gift Sets,9/26/2024,86850.9
MT001,DTC,Gift Sets,9/26/2024,70010.54
MT001,Wholesale,Gift Sets,9/27/2024,75188.48
MT001,DTC,Gift Sets,9/27/2024,58106.23
MT001,Wholesale,Gift Sets,9/28/2024,88183.31
MT001,DTC,Gift Sets,9/28/2024,66199.61
MT001,Wholesale,Gift Sets,9/29/2024,107267.12
MT001,DTC,Gift Sets,9/29/2024,76509.92
MT001,Wholesale,Gift Sets,9/30/2024,78047.91
MT001,DTC,Gift Sets,9/30/2024,54064.39
MT001,Wholesale,Gift Sets,10/1/2024,49521.45
MT001,DTC,Gift Sets,10/1/2024,36486.35
MT001,Wholesale,Gift Sets,10/2/2024,37887.98
MT001,DTC,Gift Sets,10/2/2024,37220.6
MT001,Wholesale,Gift Sets,10/3/2024,50557.34
MT001,DTC,Gift Sets,10/3/2024,35241.22
MT001,Wholesale,Gift Sets,10/4/2024,39876.23
MT001,DTC,Gift Sets,10/4/2024,34626.32
MT001,Wholesale,Gift Sets,10/5/2024,59872.69
MT001,DTC,Gift Sets,10/5/2024,46050.37
MT001,Wholesale,Gift Sets,10/6/2024,49086.67
MT001,DTC,Gift Sets,10/6/2024,44801.49
MT001,Wholesale,Gift Sets,10/7/2024,45280.89
MT001,DTC,Gift Sets,10/7/2024,31586.39
MT001,Wholesale,Gift Sets,10/8/2024,37848.4
MT001,DTC,Gift Sets,10/8/2024,37675.78
MT001,Wholesale,Gift Sets,10/9/2024,42108.41
MT001,DTC,Gift Sets,10/9/2024,39542.87
MT001,Wholesale,Gift Sets,10/10/2024,48265.61
MT001,DTC,Gift Sets,10/10/2024,34441.63
MT001,Wholesale,Gift Sets,10/11/2024,40024.36
MT001,DTC,Gift Sets,10/11/2024,36312.87
MT001,Wholesale,Gift Sets,10/12/2024,54840.14
MT001,DTC,Gift Sets,10/12/2024,46154.94
MT001,Wholesale,Gift Sets,10/13/2024,58188.72
MT001,DTC,Gift Sets,10/13/2024,43008.42
MT001,Wholesale,Gift Sets,10/14/2024,41140.59
MT001,DTC,Gift Sets,10/14/2024,34927.82
MT001,Wholesale,Gift Sets,10/15/2024,50996.25
MT001,DTC,Gift Sets,10/15/2024,36475.07
MT001,Wholesale,Gift Sets,10/16/2024,42772.72
MT001,DTC,Gift Sets,10/16/2024,38707.52
MT001,Wholesale,Gift Sets,10/17/2024,39950.06
MT001,DTC,Gift Sets,10/17/2024,34107.68
MT001,Wholesale,Gift Sets,10/18/2024,40357.62
MT001,DTC,Gift Sets,10/18/2024,39610.17
MT001,Wholesale,Gift Sets,10/19/2024,59110.74
MT001,DTC,Gift Sets,10/19/2024,48960.31
MT001,Wholesale,Gift Sets,10/20/2024,51542.17
MT001,DTC,Gift Sets,10/20/2024,40399.58
MT001,Wholesale,Gift Sets,10/21/2024,50889.92
MT001,DTC,Gift Sets,10/21/2024,37432.76
MT001,Wholesale,Gift Sets,10/22/2024,50383.28
MT001,DTC,Gift Sets,10/22/2024,30981.17
MT001,Wholesale,Gift Sets,10/23/2024,41787.09
MT001,DTC,Gift Sets,10/23/2024,31286.09
MT001,Wholesale,Gift Sets,10/24/2024,48380.86
MT001,DTC,Gift Sets,10/24/2024,34325.18
MT001,Wholesale,Gift Sets,10/25/2024,50390.85
MT001,DTC,Gift Sets,10/25/2024,37492.35
MT001,Wholesale,Gift Sets,10/26/2024,60067.2
MT001,DTC,Gift Sets,10/26/2024,43121.7
MT001,Wholesale,Gift Sets,10/27/2024,61275.1
MT001,DTC,Gift Sets,10/27/2024,46182.58
MT001,Wholesale,Gift Sets,10/28/2024,50276.11
MT001,DTC,Gift Sets,10/28/2024,31867.05
MT001,Wholesale,Gift Sets,10/29/2024,39811.93
MT001,DTC,Gift Sets,10/29/2024,33351.17
MT001,Wholesale,Gift Sets,10/30/2024,40008.26
MT001,DTC,Gift Sets,10/30/2024,30592.21
MT001,Wholesale,Gift Sets,10/31/2024,49260.36
MT001,DTC,Gift Sets,10/31/2024,31270.33
MT001,Wholesale,Gift Sets,11/1/2024,92692.76
MT001,DTC,Gift Sets,11/1/2024,67129.16
MT001,Wholesale,Gift Sets,11/2/2024,91104.57
MT001,DTC,Gift Sets,11/2/2024,78467.04
MT001,Wholesale,Gift Sets,11/3/2024,87378.77
MT001,DTC,Gift Sets,11/3/2024,77567.72
MT001,Wholesale,Gift Sets,11/4/2024,88996.59
MT001,DTC,Gift Sets,11/4/2024,75198.8
MT001,Wholesale,Gift Sets,11/5/2024,92340.62
MT001,DTC,Gift Sets,11/5/2024,74214.39
MT001,Wholesale,Gift Sets,11/6/2024,92417.67
MT001,DTC,Gift Sets,11/6/2024,75939.3
MT001,Wholesale,Gift Sets,11/7/2024,82803.38
MT001,DTC,Gift Sets,11/7/2024,71586.58
MT001,Wholesale,Gift Sets,11/8/2024,76239.56
MT001,DTC,Gift Sets,11/8/2024,68767.97
MT001,Wholesale,Gift Sets,11/9/2024,105701.66
MT001,DTC,Gift Sets,11/9/2024,73708.96
MT001,Wholesale,Gift Sets,11/10/2024,101278.12
MT001,DTC,Gift Sets,11/10/2024,88628.49
MT001,Wholesale,Gift Sets,11/11/2024,87701.85
MT001,DTC,Gift Sets,11/11/2024,66765.62
MT001,Wholesale,Gift Sets,11/12/2024,76819.74
MT001,DTC,Gift Sets,11/12/2024,71592.31
MT001,Wholesale,Gift Sets,11/13/2024,89626.15
MT001,DTC,Gift Sets,11/13/2024,64875.58
MT001,Wholesale,Gift Sets,11/14/2024,80839.2
MT001,DTC,Gift Sets,11/14/2024,57834.95
MT001,Wholesale,Gift Sets,11/15/2024,81602.95
MT001,DTC,Gift Sets,11/15/2024,64073.59
MT001,Wholesale,Gift Sets,11/16/2024,104954.51
MT001,DTC,Gift Sets,11/16/2024,79020.13
MT001,Wholesale,Gift Sets,11/17/2024,112476.45
MT001,DTC,Gift Sets,11/17/2024,85877
MT001,Wholesale,Gift Sets,11/18/2024,85295.89
MT001,DTC,Gift Sets,11/18/2024,71655.64
MT001,Wholesale,Gift Sets,11/19/2024,97364.78
MT001,DTC,Gift Sets,11/19/2024,64815.26
MT001,Wholesale,Gift Sets,11/20/2024,80355.2
MT001,DTC,Gift Sets,11/20/2024,74872.93
MT001,Wholesale,Gift Sets,11/21/2024,82098.05
MT001,DTC,Gift Sets,11/21/2024,75771.3
MT001,Wholesale,Gift Sets,11/22/2024,96804.03
MT001,DTC,Gift Sets,11/22/2024,70848.08
MT001,Wholesale,Gift Sets,11/23/2024,116252.05
MT001,DTC,Gift Sets,11/23/2024,80688.86
MT001,Wholesale,Gift Sets,11/24/2024,116630.83
MT001,DTC,Gift Sets,11/24/2024,89564.11
MT001,Wholesale,Gift Sets,11/25/2024,84083.69
MT001,DTC,Gift Sets,11/25/2024,64093.58
MT001,Wholesale,Gift Sets,11/26/2024,78534.74
MT001,DTC,Gift Sets,11/26/2024,62535.42
MT001,Wholesale,Gift Sets,11/27/2024,89265.23
MT001,DTC,Gift Sets,11/27/2024,58767.79
MT001,Wholesale,Gift Sets,11/28/2024,77370.98
MT001,DTC,Gift Sets,11/28/2024,62657.3
MT001,Wholesale,Gift Sets,11/29/2024,90086.35
MT001,DTC,Gift Sets,11/29/2024,59645.95
MT001,Wholesale,Gift Sets,11/30/2024,112723.61
MT001,DTC,Gift Sets,11/30/2024,84996.21
MT001,Wholesale,Gift Sets,12/1/2024,106011.84
MT001,DTC,Gift Sets,12/1/2024,79333.66
MT001,Wholesale,Gift Sets,12/2/2024,83028.68
MT001,DTC,Gift Sets,12/2/2024,62156.09
MT001,Wholesale,Gift Sets,12/3/2024,76005.06
MT001,DTC,Gift Sets,12/3/2024,67561.68
MT001,Wholesale,Gift Sets,12/4/2024,93422.14
MT001,DTC,Gift Sets,12/4/2024,58642.9
MT001,Wholesale,Gift Sets,12/5/2024,91860.32
MT001,DTC,Gift Sets,12/5/2024,75352.2
MT001,Wholesale,Gift Sets,12/6/2024,76435.42
MT001,DTC,Gift Sets,12/6/2024,72699.73
MT001,Wholesale,Gift Sets,12/7/2024,101395.77
MT001,DTC,Gift Sets,12/7/2024,85324.91
MT001,Wholesale,Gift Sets,12/8/2024,93758.86
MT001,DTC,Gift Sets,12/8/2024,83851.68
MT001,Wholesale,Gift Sets,12/9/2024,75652.42
MT001,DTC,Gift Sets,12/9/2024,67647.94
MT001,Wholesale,Gift Sets,12/10/2024,89003.63
MT001,DTC,Gift Sets,12/10/2024,64851.11
MT001,Wholesale,Gift Sets,12/11/2024,73864.01
MT001,DTC,Gift Sets,12/11/2024,61960.64
MT001,Wholesale,Gift Sets,12/12/2024,97204.67
MT001,DTC,Gift Sets,12/12/2024,58823.42
MT001,Wholesale,Gift Sets,12/13/2024,84462.24
MT001,DTC,Gift Sets,12/13/2024,58930.85
MT001,Wholesale,Gift Sets,12/14/2024,89348.18
MT001,DTC,Gift Sets,12/14/2024,85193.93
MT001,Wholesale,Gift Sets,12/15/2024,100956.09
MT001,DTC,Gift Sets,12/15/2024,87234.21
MT001,Wholesale,Gift Sets,12/16/2024,82427.04
MT001,DTC,Gift Sets,12/16/2024,61111.97
MT001,Wholesale,Gift Sets,12/17/2024,86088.67
MT001,DTC,Gift Sets,12/17/2024,73397.01
MT001,Wholesale,Gift Sets,12/18/2024,78588.11
MT001,DTC,Gift Sets,12/18/2024,71177.93
MT001,Wholesale,Gift Sets,12/19/2024,94295.35
MT001,DTC,Gift Sets,12/19/2024,59565.21
MT001,Wholesale,Gift Sets,12/20/2024,89736.78
MT001,DTC,Gift Sets,12/20/2024,70407.61
MT001,Wholesale,Gift Sets,12/21/2024,105144.88
MT001,DTC,Gift Sets,12/21/2024,76084.28
MT001,Wholesale,Gift Sets,12/22/2024,92619.87
MT001,DTC,Gift Sets,12/22/2024,83686.25
MT001,Wholesale,Gift Sets,12/23/2024,82229.16
MT001,DTC,Gift Sets,12/23/2024,67312.56
MT001,Wholesale,Gift Sets,12/24/2024,93555.25
MT001,DTC,Gift Sets,12/24/2024,62398.25
MT001,Wholesale,Gift Sets,12/25/2024,0
MT001,DTC,Gift Sets,12/25/2024,67240.9
MT001,Wholesale,Gift Sets,12/26/2024,91449.84
MT001,DTC,Gift Sets,12/26/2024,75072.22
MT001,Wholesale,Gift Sets,12/27/2024,91846.62
MT001,DTC,Gift Sets,12/27/2024,60232.58
MT001,Wholesale,Gift Sets,12/28/2024,104465.41
MT001,DTC,Gift Sets,12/28/2024,77340.11
MT001,Wholesale,Gift Sets,12/29/2024,113627.45
MT001,DTC,Gift Sets,12/29/2024,74617.2
MT001,Wholesale,Gift Sets,12/30/2024,78135.72
MT001,DTC,Gift Sets,12/30/2024,68346.03
MT001,Wholesale,Gift Sets,12/31/2024,83072.17
MT001,DTC,Gift Sets,12/31/2024,72324.94
MT001,Wholesale,Gift Sets,1/1/2025,38876.16
MT001,DTC,Gift Sets,1/1/2025,33058.89
MT001,Wholesale,Gift Sets,1/2/2025,40623.28
MT001,DTC,Gift Sets,1/2/2025,35993.06
MT001,Wholesale,Gift Sets,1/3/2025,47384.29
MT001,DTC,Gift Sets,1/3/2025,32116.98
MT001,Wholesale,Gift Sets,1/4/2025,38751.3
MT001,DTC,Gift Sets,1/4/2025,36268.43
MT001,Wholesale,Gift Sets,1/5/2025,37123.38
MT001,DTC,Gift Sets,1/5/2025,31724.72
MT001,Wholesale,Gift Sets,1/6/2025,56474.21
MT001,DTC,Gift Sets,1/6/2025,38550.66
MT001,Wholesale,Gift Sets,1/7/2025,52699.23
MT001,DTC,Gift Sets,1/7/2025,40619.81
MT001,Wholesale,Gift Sets,1/8/2025,39459.3
MT001,DTC,Gift Sets,1/8/2025,32533.78
MT001,Wholesale,Gift Sets,1/9/2025,39232.36
MT001,DTC,Gift Sets,1/9/2025,33639.62
MT001,Wholesale,Gift Sets,1/10/2025,37230.2
MT001,DTC,Gift Sets,1/10/2025,32773.6
MT001,Wholesale,Gift Sets,1/11/2025,42188.75
MT001,DTC,Gift Sets,1/11/2025,29617.08
MT001,Wholesale,Gift Sets,1/12/2025,47947.84
MT001,DTC,Gift Sets,1/12/2025,34050.33
MT001,Wholesale,Gift Sets,1/13/2025,56615.03
MT001,DTC,Gift Sets,1/13/2025,41931.98
MT001,Wholesale,Gift Sets,1/14/2025,50267.37
MT001,DTC,Gift Sets,1/14/2025,39568.46
MT001,Wholesale,Gift Sets,1/15/2025,47930.8
MT001,DTC,Gift Sets,1/15/2025,35494.31
MT001,Wholesale,Gift Sets,1/16/2025,42302.01
MT001,DTC,Gift Sets,1/16/2025,35203.84
MT001,Wholesale,Gift Sets,1/17/2025,37201.61
MT001,DTC,Gift Sets,1/17/2025,32355.66
MT001,Wholesale,Gift Sets,1/18/2025,45365.11
MT001,DTC,Gift Sets,1/18/2025,28765.84
MT001,Wholesale,Gift Sets,1/19/2025,39630.14
MT001,DTC,Gift Sets,1/19/2025,35448.15
MT001,Wholesale,Gift Sets,1/20/2025,43324.45
MT001,DTC,Gift Sets,1/20/2025,35578.47
MT001,Wholesale,Gift Sets,1/21/2025,46188.12
MT001,DTC,Gift Sets,1/21/2025,39521.14
MT001,Wholesale,Gift Sets,1/22/2025,44528.64
MT001,DTC,Gift Sets,1/22/2025,31080.16
MT001,Wholesale,Gift Sets,1/23/2025,42178.86
MT001,DTC,Gift Sets,1/23/2025,29061.72
MT001,Wholesale,Gift Sets,1/24/2025,44294.28
MT001,DTC,Gift Sets,1/24/2025,37063.62
MT001,Wholesale,Gift Sets,1/25/2025,45271.95
MT001,DTC,Gift Sets,1/25/2025,31820.23
MT001,Wholesale,Gift Sets,1/26/2025,38572.33
MT001,DTC,Gift Sets,1/26/2025,32312.3
MT001,Wholesale,Gift Sets,1/27/2025,49933.05
MT001,DTC,Gift Sets,1/27/2025,41017.79
MT001,Wholesale,Gift Sets,1/28/2025,50763.37
MT001,DTC,Gift Sets,1/28/2025,44521.45
MT001,Wholesale,Gift Sets,1/29/2025,47227.43
MT001,DTC,Gift Sets,1/29/2025,30255.99
MT001,Wholesale,Gift Sets,1/30/2025,37729.12
MT001,DTC,Gift Sets,1/30/2025,33029.73
MT001,Wholesale,Gift Sets,1/31/2025,40816.21
MT001,DTC,Gift Sets,1/31/2025,29981.62
MT001,Wholesale,Gift Sets,2/1/2025,43607.12
MT001,DTC,Gift Sets,2/1/2025,36041.22
MT001,Wholesale,Gift Sets,2/2/2025,40062.67
MT001,DTC,Gift Sets,2/2/2025,28511.37
MT001,Wholesale,Gift Sets,2/3/2025,46925.01
MT001,DTC,Gift Sets,2/3/2025,41417.39
MT001,Wholesale,Gift Sets,2/4/2025,50896.62
MT001,DTC,Gift Sets,2/4/2025,39006
MT001,Wholesale,Gift Sets,2/5/2025,41303.56
MT001,DTC,Gift Sets,2/5/2025,31634.17
MT001,Wholesale,Gift Sets,2/6/2025,40082.05
MT001,DTC,Gift Sets,2/6/2025,30908.38
MT001,Wholesale,Gift Sets,2/7/2025,40546.58
MT001,DTC,Gift Sets,2/7/2025,27397.42
MT001,Wholesale,Gift Sets,2/8/2025,41869.98
MT001,DTC,Gift Sets,2/8/2025,31522.86
MT001,Wholesale,Gift Sets,2/9/2025,41709.85
MT001,DTC,Gift Sets,2/9/2025,32677.34
MT001,Wholesale,Gift Sets,2/10/2025,41499.39
MT001,DTC,Gift Sets,2/10/2025,43308.99
MT001,Wholesale,Gift Sets,2/11/2025,43302.08
MT001,DTC,Gift Sets,2/11/2025,38851.01
MT001,Wholesale,Gift Sets,2/12/2025,34614
MT001,DTC,Gift Sets,2/12/2025,31844.23
MT001,Wholesale,Gift Sets,2/13/2025,43531.89
MT001,DTC,Gift Sets,2/13/2025,27300.62
MT001,Wholesale,Gift Sets,2/14/2025,40068.05
MT001,DTC,Gift Sets,2/14/2025,28949.49
MT001,Wholesale,Gift Sets,2/15/2025,38337.17
MT001,DTC,Gift Sets,2/15/2025,27135.26
MT001,Wholesale,Gift Sets,2/16/2025,42470.72
MT001,DTC,Gift Sets,2/16/2025,35493.88
MT001,Wholesale,Gift Sets,2/17/2025,52813.05
MT001,DTC,Gift Sets,2/17/2025,34126.65
MT001,Wholesale,Gift Sets,2/18/2025,46895.17
MT001,DTC,Gift Sets,2/18/2025,33277.3
MT001,Wholesale,Gift Sets,2/19/2025,39780.18
MT001,DTC,Gift Sets,2/19/2025,36625.08
MT001,Wholesale,Gift Sets,2/20/2025,44100.75
MT001,DTC,Gift Sets,2/20/2025,29772.03
MT001,Wholesale,Gift Sets,2/21/2025,39800.46
MT001,DTC,Gift Sets,2/21/2025,28832.62
MT001,Wholesale,Gift Sets,2/22/2025,38447.21
MT001,DTC,Gift Sets,2/22/2025,27086.04
MT001,Wholesale,Gift Sets,2/23/2025,43261.87
MT001,DTC,Gift Sets,2/23/2025,27193.29
MT001,Wholesale,Gift Sets,2/24/2025,44390.38
MT001,DTC,Gift Sets,2/24/2025,41472.76
MT001,Wholesale,Gift Sets,2/25/2025,49963.02
MT001,DTC,Gift Sets,2/25/2025,42744.92
MT001,Wholesale,Gift Sets,2/26/2025,35879.35
MT001,DTC,Gift Sets,2/26/2025,28033.49
MT001,Wholesale,Ice Cream,1/1/2024,15538.16
MT001,DTC,Ice Cream,1/1/2024,11553.24
MT001,Wholesale,Ice Cream,1/2/2024,18161.39
MT001,DTC,Ice Cream,1/2/2024,13784.28
MT001,Wholesale,Ice Cream,1/3/2024,15209.15
MT001,DTC,Ice Cream,1/3/2024,12988.94
MT001,Wholesale,Ice Cream,1/4/2024,15243.23
MT001,DTC,Ice Cream,1/4/2024,11829.77
MT001,Wholesale,Ice Cream,1/5/2024,18942.72
MT001,DTC,Ice Cream,1/5/2024,13062.63
MT001,Wholesale,Ice Cream,1/6/2024,21995.83
MT001,DTC,Ice Cream,1/6/2024,16276.27
MT001,Wholesale,Ice Cream,1/7/2024,17273.45
MT001,DTC,Ice Cream,1/7/2024,14642.45
MT001,Wholesale,Ice Cream,1/8/2024,18779.16
MT001,DTC,Ice Cream,1/8/2024,12256.65
MT001,Wholesale,Ice Cream,1/9/2024,14698.65
MT001,DTC,Ice Cream,1/9/2024,13569.85
MT001,Wholesale,Ice Cream,1/10/2024,14216.95
MT001,DTC,Ice Cream,1/10/2024,11803.81
MT001,Wholesale,Ice Cream,1/11/2024,15370.36
MT001,DTC,Ice Cream,1/11/2024,12312.63
MT001,Wholesale,Ice Cream,1/12/2024,16180.48
MT001,DTC,Ice Cream,1/12/2024,13764.03
MT001,Wholesale,Ice Cream,1/13/2024,20153.99
MT001,DTC,Ice Cream,1/13/2024,14739.49
MT001,Wholesale,Ice Cream,1/14/2024,18223.07
MT001,DTC,Ice Cream,1/14/2024,15102.58
MT001,Wholesale,Ice Cream,1/15/2024,18076.49
MT001,DTC,Ice Cream,1/15/2024,13284.75
MT001,Wholesale,Ice Cream,1/16/2024,18706.01
MT001,DTC,Ice Cream,1/16/2024,13940.84
MT001,Wholesale,Ice Cream,1/17/2024,17374.21
MT001,DTC,Ice Cream,1/17/2024,14680.05
MT001,Wholesale,Ice Cream,1/18/2024,16746.79
MT001,DTC,Ice Cream,1/18/2024,13172.9
MT001,Wholesale,Ice Cream,1/19/2024,16387.77
MT001,DTC,Ice Cream,1/19/2024,15144.9
MT001,Wholesale,Ice Cream,1/20/2024,21788.44
MT001,DTC,Ice Cream,1/20/2024,16327.84
MT001,Wholesale,Ice Cream,1/21/2024,22478.79
MT001,DTC,Ice Cream,1/21/2024,14463.36
MT001,Wholesale,Ice Cream,1/22/2024,14043.21
MT001,DTC,Ice Cream,1/22/2024,12618.27
MT001,Wholesale,Ice Cream,1/23/2024,17371.6
MT001,DTC,Ice Cream,1/23/2024,12235.43
MT001,Wholesale,Ice Cream,1/24/2024,16340.71
MT001,DTC,Ice Cream,1/24/2024,12751.53
MT001,Wholesale,Ice Cream,1/25/2024,16307.35
MT001,DTC,Ice Cream,1/25/2024,13779.57
MT001,Wholesale,Ice Cream,1/26/2024,18911.49
MT001,DTC,Ice Cream,1/26/2024,14813.29
MT001,Wholesale,Ice Cream,1/27/2024,20834.73
MT001,DTC,Ice Cream,1/27/2024,16669.67
MT001,Wholesale,Ice Cream,1/28/2024,18296.51
MT001,DTC,Ice Cream,1/28/2024,15222.53
MT001,Wholesale,Ice Cream,1/29/2024,16945.85
MT001,DTC,Ice Cream,1/29/2024,13464.59
MT001,Wholesale,Ice Cream,1/30/2024,18758.14
MT001,DTC,Ice Cream,1/30/2024,14076
MT001,Wholesale,Ice Cream,1/31/2024,14965.3
MT001,DTC,Ice Cream,1/31/2024,13347.86
MT001,Wholesale,Ice Cream,2/1/2024,17366.3
MT001,DTC,Ice Cream,2/1/2024,12960.09
MT001,Wholesale,Ice Cream,2/2/2024,14212.74
MT001,DTC,Ice Cream,2/2/2024,14028.3
MT001,Wholesale,Ice Cream,2/3/2024,19579.68
MT001,DTC,Ice Cream,2/3/2024,15691.38
MT001,Wholesale,Ice Cream,2/4/2024,17044.52
MT001,DTC,Ice Cream,2/4/2024,14372.68
MT001,Wholesale,Ice Cream,2/5/2024,17721.35
MT001,DTC,Ice Cream,2/5/2024,10572.67
MT001,Wholesale,Ice Cream,2/6/2024,15924.78
MT001,DTC,Ice Cream,2/6/2024,10896.87
MT001,Wholesale,Ice Cream,2/7/2024,15319.03
MT001,DTC,Ice Cream,2/7/2024,10427.18
MT001,Wholesale,Ice Cream,2/8/2024,17605.78
MT001,DTC,Ice Cream,2/8/2024,12449.24
MT001,Wholesale,Ice Cream,2/9/2024,15050.94
MT001,DTC,Ice Cream,2/9/2024,11436.16
MT001,Wholesale,Ice Cream,2/10/2024,20445.16
MT001,DTC,Ice Cream,2/10/2024,15318.27
MT001,Wholesale,Ice Cream,2/11/2024,18433.36
MT001,DTC,Ice Cream,2/11/2024,12836.2
MT001,Wholesale,Ice Cream,2/12/2024,16611.28
MT001,DTC,Ice Cream,2/12/2024,13624.78
MT001,Wholesale,Ice Cream,2/13/2024,14196.88
MT001,DTC,Ice Cream,2/13/2024,13452.45
MT001,Wholesale,Ice Cream,2/14/2024,15323.66
MT001,DTC,Ice Cream,2/14/2024,12034.91
MT001,Wholesale,Ice Cream,2/15/2024,16005.2
MT001,DTC,Ice Cream,2/15/2024,13028.49
MT001,Wholesale,Ice Cream,2/16/2024,14834.23
MT001,DTC,Ice Cream,2/16/2024,13111.07
MT001,Wholesale,Ice Cream,2/17/2024,18613.4
MT001,DTC,Ice Cream,2/17/2024,16185.81
MT001,Wholesale,Ice Cream,2/18/2024,18019.07
MT001,DTC,Ice Cream,2/18/2024,14350.06
MT001,Wholesale,Ice Cream,2/19/2024,14783.89
MT001,DTC,Ice Cream,2/19/2024,13711.63
MT001,Wholesale,Ice Cream,2/20/2024,17995.9
MT001,DTC,Ice Cream,2/20/2024,11365.66
MT001,Wholesale,Ice Cream,2/21/2024,16788.68
